latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Singapore,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation (W/m²),is_day ()
2024-01-15T01:00,10.5,92,9.1,0.00,0,0,8.0,288,0.0,0
2024-01-15T02:00,10.6,91,9.2,0.00,0,0,7.8,292,0.0,0
2024-01-15T03:00,9.1,94,7.4,0.00,0,0,8.7,294,0.0,0
2024-01-15T04:00,8.7,94,6.8,0.00,0,0,8.8,289,0.0,0
2024-01-15T05:00,7.8,95,5.8,0.00,0,0,8.8,282,0.0,0
2024-01-15T06:00,8.8,92,7.1,0.00,0,0,7.3,290,0.0,0
2024-01-15T07:00,10.1,91,9.4,0.00,0,0,2.6,236,0.0,1
2024-01-15T08:00,11.0,88,10.2,0.00,0,0,4.0,243,73.0,1
2024-01-15T09:00,14.4,75,13.8,0.00,0,0,3.4,198,252.0,1
2024-01-15T10:00,16.4,62,15.3,0.00,0,1,5.5,113,434.0,1
2024-01-15T11:00,17.3,59,16.0,0.00,0,1,8.5,102,570.0,1
2024-01-15T12:00,17.7,58,16.3,0.00,0,4,12.0,111,652.0,1
2024-01-15T13:00,17.3,59,15.7,0.00,0,3,13.8,110,670.0,1
2024-01-15T14:00,16.5,61,14.4,0.00,0,15,13.8,110,592.0,1
2024-01-15T15:00,15.2,65,12.7,0.00,1,42,15.0,111,456.0,1
2024-01-15T16:00,13.9,69,11.7,0.00,3,100,12.0,99,255.0,1
2024-01-15T17:00,12.6,73,10.5,0.00,3,97,10.4,90,78.0,1
2024-01-15T18:00,11.9,76,9.9,0.00,3,99,9.3,77,5.0,0
2024-01-15T19:00,11.6,76,9.6,0.00,3,99,9.2,64,0.0,0
2024-01-15T20:00,11.3,77,9.4,0.00,3,100,8.5,62,0.0,0
2024-01-15T21:00,11.1,78,9.1,0.00,3,100,9.1,72,0.0,0
2024-01-15T22:00,10.6,79,8.7,0.00,3,100,8.1,69,0.0,0
2024-01-15T23:00,10.5,78,8.7,0.00,3,100,7.1,60,0.0,0
2024-01-16T00:00,10.4,78,8.7,0.00,3,100,6.0,65,0.0,0
2024-01-16T01:00,10.3,78,8.6,0.00,3,100,5.5,67,0.0,0
2024-01-16T02:00,10.1,77,8.4,0.00,3,100,5.4,70,0.0,0
2024-01-16T03:00,9.9,77,8.1,0.00,3,100,6.0,73,0.0,0
2024-01-16T04:00,9.6,77,7.6,0.00,3,100,6.2,80,0.0,0
2024-01-16T05:00,9.4,76,7.2,0.00,3,94,7.0,78,0.0,0
2024-01-16T06:00,9.1,74,6.9,0.00,3,97,6.0,73,0.0,0
2024-01-16T07:00,8.8,72,6.5,0.00,3,98,6.0,73,0.0,1
2024-01-16T08:00,8.9,70,6.6,0.00,2,75,5.6,75,43.0,1
2024-01-16T09:00,10.4,66,8.2,0.00,1,21,5.7,55,174.0,1
2024-01-16T10:00,11.9,58,9.7,0.00,1,34,5.6,40,348.0,1
2024-01-16T11:00,13.2,53,11.0,0.00,1,30,5.1,45,452.0,1
2024-01-16T12:00,14.6,49,12.5,0.00,0,16,5.8,68,564.0,1
2024-01-16T13:00,15.8,47,14.1,0.00,0,4,6.7,74,651.0,1
2024-01-16T14:00,16.5,46,14.5,0.00,0,1,8.0,80,618.0,1
2024-01-16T15:00,16.6,47,13.9,0.00,0,1,10.5,82,505.0,1
2024-01-16T16:00,15.6,51,12.7,0.00,0,2,12.3,83,336.0,1
2024-01-16T17:00,14.1,58,11.5,0.00,0,2,10.5,86,145.0,1
2024-01-16T18:00,11.5,72,9.8,0.00,0,6,5.8,86,12.0,0
2024-01-16T19:00,12.6,66,11.2,0.00,0,6,3.6,37,0.0,0
2024-01-16T20:00,12.1,71,10.9,0.00,0,6,3.1,324,0.0,0
2024-01-16T21:00,11.2,78,10.3,0.00,0,6,2.4,333,0.0,0
2024-01-16T22:00,8.9,88,7.3,0.00,0,1,5.6,320,0.0,0
2024-01-16T23:00,7.9,92,6.2,0.00,0,2,6.6,319,0.0,0
2024-01-17T00:00,7.6,94,5.8,0.00,2,50,6.2,324,0.0,0
2024-01-17T01:00,8.5,92,7.0,0.00,3,90,5.7,325,0.0,0
2024-01-17T02:00,8.5,90,7.1,0.00,3,100,4.3,312,0.0,0
2024-01-17T03:00,8.3,91,6.7,0.00,0,11,5.4,323,0.0,0
2024-01-17T04:00,6.9,94,4.8,0.00,0,2,7.5,305,0.0,0
2024-01-17T05:00,6.7,95,4.6,0.00,0,1,7.5,305,0.0,0
2024-01-17T06:00,6.2,96,4.0,0.00,0,2,7.6,301,0.0,0
2024-01-17T07:00,6.1,97,3.8,0.00,0,2,7.7,298,0.0,1
2024-01-17T08:00,9.6,88,8.1,0.00,0,2,5.5,293,73.0,1
2024-01-17T09:00,12.6,73,11.4,0.00,2,60,4.8,297,238.0,1
2024-01-17T10:00,15.6,63,14.6,0.00,1,22,4.8,297,405.0,1
2024-01-17T11:00,17.9,59,17.4,0.00,0,13,3.3,283,550.0,1
2024-01-17T12:00,19.7,56,20.1,0.00,0,3,1.3,146,612.0,1
2024-01-17T13:00,20.8,53,21.0,0.00,0,2,3.9,146,637.0,1
2024-01-17T14:00,21.5,52,21.4,0.00,0,3,5.2,155,603.0,1
2024-01-17T15:00,21.6,52,21.2,0.00,0,8,6.0,155,488.0,1
2024-01-17T16:00,21.4,54,20.7,0.00,0,2,8.4,133,313.0,1
2024-01-17T17:00,19.7,62,19.4,0.00,0,0,6.7,126,143.0,1
2024-01-17T18:00,15.8,78,15.3,0.00,0,0,8.1,148,13.0,0
2024-01-17T19:00,14.7,83,14.1,0.00,0,0,7.8,146,0.0,0
2024-01-17T20:00,15.9,76,15.9,0.00,0,0,3.8,139,0.0,0
2024-01-17T21:00,15.4,80,15.8,0.00,0,4,0.8,27,0.0,0
2024-01-17T22:00,14.6,84,14.6,0.00,0,1,4.4,279,0.0,0
2024-01-17T23:00,14.0,86,13.8,0.00,0,0,5.0,291,0.0,0
2024-01-18T00:00,13.4,88,13.2,0.00,0,0,5.2,295,0.0,0
2024-01-18T01:00,13.0,90,12.7,0.00,0,0,5.0,300,0.0,0
2024-01-18T02:00,11.8,92,11.1,0.00,0,0,6.4,297,0.0,0
2024-01-18T03:00,12.4,91,11.8,0.00,0,0,5.9,284,0.0,0
2024-01-18T04:00,11.9,93,11.3,0.00,0,0,6.1,267,0.0,0
2024-01-18T05:00,11.5,94,10.8,0.00,0,0,5.8,274,0.0,0
2024-01-18T06:00,11.6,93,10.9,0.00,0,0,5.8,270,0.0,0
2024-01-18T07:00,11.4,93,10.7,0.00,0,1,5.1,266,0.0,1
2024-01-18T08:00,12.6,88,12.2,0.00,0,1,4.4,261,73.0,1
2024-01-18T09:00,15.8,76,15.9,0.00,0,10,2.6,304,232.0,1
2024-01-18T10:00,18.5,67,18.9,0.00,0,12,1.8,323,404.0,1
2024-01-18T11:00,20.7,61,21.5,0.00,0,6,0.7,360,554.0,1
2024-01-18T12:00,22.5,54,23.9,0.00,0,11,1.6,63,650.0,1
2024-01-18T13:00,23.8,50,25.1,0.00,1,34,2.3,108,668.0,1
2024-01-18T14:00,24.0,50,24.6,0.00,1,26,2.3,51,560.0,1
2024-01-18T15:00,24.2,49,24.6,0.00,1,21,3.6,6,431.0,1
2024-01-18T16:00,23.9,49,24.3,0.00,1,25,2.5,98,258.0,1
2024-01-18T17:00,21.8,59,21.9,0.00,1,21,6.2,126,126.0,1
2024-01-18T18:00,18.8,70,18.7,0.00,1,20,6.9,118,12.0,0
2024-01-18T19:00,16.8,80,17.1,0.00,1,29,4.7,113,0.0,0
2024-01-18T20:00,15.2,88,15.5,0.00,1,43,4.8,138,0.0,0
2024-01-18T21:00,15.0,93,15.4,0.00,0,1,5.4,127,0.0,0
2024-01-18T22:00,14.9,92,15.2,0.00,0,5,5.1,141,0.0,0
2024-01-18T23:00,14.4,95,15.1,0.00,1,36,2.9,180,0.0,0
2024-01-19T00:00,14.4,95,15.1,0.00,3,100,3.2,207,0.0,0
2024-01-19T01:00,14.3,95,15.0,0.00,3,100,3.1,216,0.0,0
2024-01-19T02:00,14.4,95,15.4,0.00,3,100,1.8,270,0.0,0
2024-01-19T03:00,14.8,93,15.9,0.00,3,100,0.4,90,0.0,0
2024-01-19T04:00,14.6,96,15.5,0.00,3,100,2.2,81,0.0,0
2024-01-19T05:00,14.4,96,15.2,0.00,3,100,2.7,113,0.0,0
2024-01-19T06:00,14.5,93,15.2,0.00,3,100,3.0,104,0.0,0
2024-01-19T07:00,14.4,93,14.9,0.00,3,100,3.2,90,0.0,1
2024-01-19T08:00,14.8,88,15.1,0.00,3,100,4.0,95,26.0,1
2024-01-19T09:00,15.9,83,16.0,0.00,3,100,5.9,101,93.0,1
2024-01-19T10:00,16.3,79,16.3,0.00,3,100,5.8,112,156.0,1
2024-01-19T11:00,17.0,75,17.1,0.00,3,100,4.8,103,250.0,1
2024-01-19T12:00,18.0,70,18.1,0.00,3,100,5.1,82,361.0,1
2024-01-19T13:00,20.0,61,19.8,0.00,1,33,6.9,118,575.0,1
2024-01-19T14:00,20.1,60,19.3,0.00,1,22,10.2,132,557.0,1
2024-01-19T15:00,19.6,61,18.4,0.00,0,13,12.4,126,471.0,1
2024-01-19T16:00,18.5,65,17.4,0.00,1,24,10.6,118,318.0,1
2024-01-19T17:00,17.1,69,16.1,0.00,3,100,9.5,127,137.0,1
2024-01-19T18:00,15.9,75,15.3,0.00,3,100,7.1,135,10.0,0
2024-01-19T19:00,15.2,79,14.9,0.00,0,10,5.9,128,0.0,0
2024-01-19T20:00,14.9,81,15.3,0.00,0,12,1.0,225,0.0,0
2024-01-19T21:00,15.4,87,16.3,0.00,3,100,1.1,198,0.0,0
2024-01-19T22:00,15.3,91,16.3,0.00,3,100,1.9,158,0.0,0
2024-01-19T23:00,15.2,90,16.1,0.00,3,100,1.8,143,0.0,0
2024-01-20T00:00,15.2,90,16.2,0.00,3,100,1.1,108,0.0,0
2024-01-20T01:00,15.2,90,16.2,0.00,3,100,1.5,166,0.0,0
2024-01-20T02:00,14.9,93,15.8,0.00,3,100,2.5,188,0.0,0
2024-01-20T03:00,15.1,90,16.0,0.00,3,100,1.6,207,0.0,0
2024-01-20T04:00,14.9,92,15.9,0.00,3,100,1.5,225,0.0,0
2024-01-20T05:00,14.8,93,15.7,0.00,3,100,2.1,239,0.0,0
2024-01-20T06:00,14.8,93,15.6,0.10,51,100,2.5,225,0.0,0
2024-01-20T07:00,14.8,93,15.6,0.10,51,100,2.3,231,0.0,1
2024-01-20T08:00,15.5,87,16.2,0.00,3,98,2.4,207,24.0,1
2024-01-20T09:00,16.6,88,17.8,0.10,51,100,2.5,262,122.0,1
2024-01-20T10:00,17.5,83,19.0,0.00,3,100,0.4,90,191.0,1
2024-01-20T11:00,18.7,77,20.0,0.00,3,100,1.5,315,254.0,1
2024-01-20T12:00,19.1,75,20.4,0.00,3,100,1.5,284,200.0,1
2024-01-20T13:00,19.5,73,20.6,0.10,51,78,3.6,174,274.0,1
2024-01-20T14:00,20.5,68,21.5,0.00,1,42,3.3,186,396.0,1
2024-01-20T15:00,20.0,71,20.5,0.00,0,19,6.6,131,335.0,1
2024-01-20T16:00,18.0,77,17.9,0.00,1,36,9.7,112,263.0,1
2024-01-20T17:00,15.9,82,15.1,0.00,1,48,12.1,113,114.0,1
2024-01-20T18:00,14.2,87,13.5,0.00,2,53,9.5,119,10.0,0
2024-01-20T19:00,13.6,88,13.3,0.00,2,71,5.6,117,0.0,0
2024-01-20T20:00,13.8,85,13.4,0.00,3,100,5.4,127,0.0,0
2024-01-20T21:00,15.0,85,14.8,0.10,51,100,6.8,122,0.0,0
2024-01-20T22:00,14.6,83,14.1,0.00,3,100,6.8,122,0.0,0
2024-01-20T23:00,13.9,80,13.0,0.00,3,100,7.7,118,0.0,0
2024-01-21T00:00,13.4,80,12.4,0.00,3,100,6.6,131,0.0,0
2024-01-21T01:00,12.9,80,11.9,0.00,3,100,6.4,137,0.0,0
2024-01-21T02:00,12.6,81,11.6,0.00,3,100,6.1,135,0.0,0
2024-01-21T03:00,12.4,82,11.4,0.00,3,100,6.1,130,0.0,0
2024-01-21T04:00,12.3,82,11.2,0.00,3,100,6.3,121,0.0,0
2024-01-21T05:00,12.1,82,10.9,0.10,51,100,6.6,112,0.0,0
2024-01-21T06:00,12.0,82,10.7,0.10,51,100,6.8,108,0.0,0
2024-01-21T07:00,11.8,82,10.4,0.10,51,100,7.3,110,0.0,1
2024-01-21T08:00,11.7,80,10.2,0.10,51,100,7.2,108,17.0,1
2024-01-21T09:00,12.6,80,11.2,0.10,51,100,7.9,93,54.0,1
2024-01-21T10:00,12.5,78,11.1,0.10,51,100,7.1,105,79.0,1
2024-01-21T11:00,12.8,75,11.4,0.00,3,100,7.0,111,131.0,1
2024-01-21T12:00,13.1,71,11.7,0.00,3,100,6.6,112,159.0,1
2024-01-21T13:00,13.6,68,12.0,0.00,3,100,7.2,117,188.0,1
2024-01-21T14:00,13.7,67,11.9,0.00,3,100,8.1,111,155.0,1
2024-01-21T15:00,13.9,65,12.1,0.00,3,100,8.2,105,171.0,1
2024-01-21T16:00,13.6,66,11.5,0.00,3,100,9.3,106,112.0,1
2024-01-21T17:00,12.9,69,10.9,0.00,3,100,9.5,99,51.0,1
2024-01-21T18:00,12.3,71,10.2,0.00,3,100,9.4,90,5.0,0
2024-01-21T19:00,12.1,71,10.2,0.00,3,100,7.2,84,0.0,0
2024-01-21T20:00,11.9,71,9.9,0.00,3,100,8.1,69,0.0,0
2024-01-21T21:00,11.5,73,9.4,0.00,3,100,8.7,73,0.0,0
2024-01-21T22:00,11.4,72,9.2,0.00,3,100,9.2,69,0.0,0
2024-01-21T23:00,11.2,71,8.7,0.00,3,100,10.7,70,0.0,0
2024-01-22T00:00,10.7,70,7.6,0.00,3,100,13.4,84,0.0,0
2024-01-22T01:00,10.1,70,7.0,0.00,3,100,13.0,85,0.0,0
2024-01-22T02:00,9.9,70,7.1,0.00,3,100,10.6,80,0.0,0
2024-01-22T03:00,9.6,68,6.7,0.00,3,100,10.4,76,0.0,0
2024-01-22T04:00,9.4,66,6.3,0.00,3,100,10.1,73,0.0,0
2024-01-22T05:00,9.1,64,5.9,0.00,3,100,10.0,69,0.0,0
2024-01-22T06:00,8.9,61,5.7,0.00,3,100,9.0,67,0.0,0
2024-01-22T07:00,8.9,60,6.0,0.00,3,100,6.5,71,0.0,1
2024-01-22T08:00,8.9,60,6.1,0.00,3,100,6.0,73,12.0,1
2024-01-22T09:00,9.2,64,6.4,0.30,51,100,7.9,87,21.0,1
2024-01-22T10:00,8.9,69,6.2,0.40,51,100,8.4,83,38.0,1
2024-01-22T11:00,9.1,69,6.4,0.20,51,100,8.2,67,83.0,1
2024-01-22T12:00,8.9,72,6.0,0.30,51,100,10.1,63,86.0,1
2024-01-22T13:00,8.8,72,5.9,0.20,51,100,10.5,59,159.0,1
2024-01-22T14:00,8.2,73,5.3,0.20,51,100,9.6,56,85.0,1
2024-01-22T15:00,8.1,73,5.2,0.20,51,100,9.0,53,77.0,1
2024-01-22T16:00,7.6,74,4.8,0.30,51,100,8.7,60,33.0,1
2024-01-22T17:00,7.2,78,4.5,0.40,51,100,7.4,51,16.0,1
2024-01-22T18:00,6.4,86,4.0,0.20,51,100,7.7,49,2.0,0
2024-01-22T19:00,5.8,87,3.1,0.50,53,100,7.9,39,0.0,0
2024-01-22T20:00,5.2,88,2.5,0.30,51,100,7.7,49,0.0,0
2024-01-22T21:00,4.8,89,2.4,0.70,53,100,5.9,38,0.0,0
2024-01-22T22:00,4.3,89,1.7,0.70,53,100,6.6,29,0.0,0
2024-01-22T23:00,3.8,89,1.1,0.70,53,100,6.3,31,0.0,0
2024-01-23T00:00,3.0,91,0.2,1.00,55,100,5.9,52,0.0,0
2024-01-23T01:00,3.0,89,0.4,0.70,53,100,4.9,36,0.0,0
2024-01-23T02:00,2.8,92,0.3,0.70,53,100,4.5,61,0.0,0
2024-01-23T03:00,2.7,94,0.1,0.80,53,100,5.6,45,0.0,0
2024-01-23T04:00,2.7,93,-0.1,0.50,53,100,6.5,56,0.0,0
2024-01-23T05:00,3.0,90,0.3,0.20,51,100,5.6,45,0.0,0
2024-01-23T06:00,3.0,89,0.3,0.10,51,100,5.6,63,0.0,0
2024-01-23T07:00,3.1,82,0.1,0.10,51,98,6.1,62,0.0,1
2024-01-23T08:00,3.4,79,0.4,0.00,3,98,6.4,47,37.0,1
2024-01-23T09:00,4.3,78,1.6,0.00,3,100,5.2,34,104.0,1
2024-01-23T10:00,5.3,73,2.3,0.00,3,100,6.8,18,186.0,1
2024-01-23T11:00,5.9,71,2.7,0.40,51,100,8.4,340,197.0,1
2024-01-23T12:00,6.6,69,3.3,0.20,51,100,9.0,331,222.0,1
2024-01-23T13:00,7.7,62,4.6,0.30,51,100,7.3,349,321.0,1
2024-01-23T14:00,8.3,56,5.8,0.10,51,100,2.6,56,241.0,1
2024-01-23T15:00,9.9,48,6.8,0.00,3,100,6.8,122,306.0,1
2024-01-23T16:00,7.6,51,2.3,0.00,3,89,19.8,115,217.0,1
2024-01-23T17:00,5.8,53,1.3,0.00,1,31,13.0,104,136.0,1
2024-01-23T18:00,4.2,62,0.9,0.00,0,16,5.4,90,17.0,0
2024-01-23T19:00,3.1,66,-0.4,0.00,0,10,6.9,62,0.0,0
2024-01-23T20:00,3.2,64,-0.3,0.00,0,9,6.3,31,0.0,0
2024-01-23T21:00,5.4,61,2.1,0.00,3,100,6.6,29,0.0,0
2024-01-23T22:00,5.2,61,2.0,0.00,3,100,6.0,25,0.0,0
2024-01-23T23:00,4.8,64,1.8,0.00,3,100,5.1,8,0.0,0
2024-01-24T00:00,4.2,68,1.2,0.00,2,69,4.5,346,0.0,0
2024-01-24T01:00,2.0,79,-1.2,0.00,0,10,6.2,339,0.0,0
2024-01-24T02:00,1.1,84,-2.2,0.00,0,7,6.4,333,0.0,0
2024-01-24T03:00,0.6,86,-2.8,0.00,0,8,6.7,324,0.0,0
2024-01-24T04:00,0.2,88,-3.2,0.00,0,5,6.9,321,0.0,0
2024-01-24T05:00,-0.3,89,-3.8,0.00,0,3,7.1,319,0.0,0
2024-01-24T06:00,-0.7,91,-4.2,0.00,0,0,7.4,313,0.0,0
2024-01-24T07:00,-1.0,92,-4.6,0.00,0,0,7.5,305,0.0,1
2024-01-24T08:00,2.2,77,-1.0,0.00,0,0,6.5,304,82.0,1
2024-01-24T09:00,3.9,63,0.7,0.00,0,0,4.8,312,274.0,1
2024-01-24T10:00,6.0,53,3.0,0.00,0,0,3.3,347,470.0,1
2024-01-24T11:00,7.7,44,5.0,0.00,0,0,3.9,68,621.0,1
2024-01-24T12:00,9.1,36,6.3,0.00,0,0,6.5,90,708.0,1
2024-01-24T13:00,10.1,33,7.3,0.00,0,0,6.7,106,723.0,1
2024-01-24T14:00,10.4,34,6.9,0.00,0,2,9.7,117,664.0,1
2024-01-24T15:00,9.9,38,5.4,0.00,2,53,13.0,114,541.0,1
2024-01-24T16:00,8.6,45,4.1,0.00,3,100,13.4,117,309.0,1
2024-01-24T17:00,7.3,49,3.0,0.00,3,100,12.4,112,77.0,1
2024-01-24T18:00,6.8,51,3.0,0.00,1,48,9.1,108,7.0,0
2024-01-24T19:00,5.8,58,2.8,0.00,0,16,4.4,99,0.0,0
2024-01-24T20:00,4.3,68,1.2,0.00,1,26,5.8,68,0.0,0
2024-01-24T21:00,4.3,72,1.4,0.00,1,38,5.2,56,0.0,0
2024-01-24T22:00,4.6,70,1.7,0.00,1,38,4.2,31,0.0,0
2024-01-24T23:00,4.2,72,1.3,0.00,0,16,4.8,27,0.0,0
2024-01-25T00:00,5.6,66,3.0,0.00,0,4,2.7,23,0.0,0
2024-01-25T01:00,5.2,74,2.7,0.00,0,1,3.3,13,0.0,0
2024-01-25T02:00,4.8,82,2.5,0.00,1,25,3.3,347,0.0,0
2024-01-25T03:00,2.6,95,0.0,0.00,3,100,5.2,335,0.0,0
2024-01-25T04:00,4.2,91,2.0,0.00,3,100,3.4,302,0.0,0
2024-01-25T05:00,4.6,85,2.4,0.00,3,100,3.1,315,0.0,0
2024-01-25T06:00,4.9,80,2.5,0.00,3,100,3.7,331,0.0,0
2024-01-25T07:00,5.2,77,2.8,0.00,3,100,3.4,342,0.0,1
2024-01-25T08:00,6.3,66,3.8,0.00,3,96,3.1,21,14.0,1
2024-01-25T09:00,7.8,57,4.7,0.00,2,59,6.1,40,257.0,1
2024-01-25T10:00,8.9,52,6.0,0.00,3,95,4.7,58,403.0,1
2024-01-25T11:00,9.5,50,6.7,0.00,3,100,4.0,63,356.0,1
2024-01-25T12:00,9.6,49,6.8,0.00,1,23,4.3,85,224.0,1
2024-01-25T13:00,11.2,46,8.8,0.00,0,6,5.1,94,620.0,1
2024-01-25T14:00,11.9,44,9.4,0.00,0,8,6.3,114,626.0,1
2024-01-25T15:00,12.1,44,8.9,0.00,0,7,7.6,121,520.0,1
2024-01-25T16:00,11.4,46,7.7,0.00,0,3,11.3,117,350.0,1
2024-01-25T17:00,9.6,53,5.7,0.00,0,0,13.0,109,164.0,1
2024-01-25T18:00,7.6,64,4.9,0.00,0,1,5.4,98,20.0,0
2024-01-25T19:00,6.9,67,4.3,0.00,0,0,5.2,102,0.0,0
2024-01-25T20:00,7.1,66,4.5,0.00,0,2,4.3,85,0.0,0
2024-01-25T21:00,7.1,68,4.7,0.00,1,27,3.1,45,0.0,0
2024-01-25T22:00,6.7,73,4.5,0.00,0,9,2.7,67,0.0,0
2024-01-25T23:00,6.3,78,4.3,0.00,0,6,2.9,60,0.0,0
2024-01-26T00:00,5.9,85,4.0,0.00,0,2,2.6,34,0.0,0
2024-01-26T01:00,5.6,92,3.7,0.00,0,11,3.8,343,0.0,0
2024-01-26T02:00,5.2,97,3.5,0.00,0,6,2.5,352,0.0,0
2024-01-26T03:00,4.8,100,3.4,0.00,1,26,1.6,333,0.0,0
2024-01-26T04:00,4.6,100,2.9,0.00,2,77,2.8,310,0.0,0
2024-01-26T05:00,4.4,100,2.6,0.00,3,99,3.6,315,0.0,0
2024-01-26T06:00,2.3,100,-0.2,0.00,3,98,5.4,318,0.0,0
2024-01-26T07:00,2.2,100,-0.5,0.00,3,98,6.1,315,0.0,1
2024-01-26T08:00,5.2,93,3.2,0.00,1,39,4.4,305,73.0,1
2024-01-26T09:00,7.4,76,5.8,0.00,1,32,0.8,27,231.0,1
2024-01-26T10:00,9.1,59,7.0,0.00,0,4,2.2,90,427.0,1
2024-01-26T11:00,10.6,52,8.4,0.00,0,4,3.1,111,576.0,1
2024-01-26T12:00,11.9,48,10.0,0.00,0,2,4.7,122,669.0,1
2024-01-26T13:00,12.9,45,10.6,0.00,0,4,8.0,126,698.0,1
2024-01-26T14:00,13.2,44,10.5,0.00,0,6,9.1,124,635.0,1
2024-01-26T15:00,12.9,45,9.3,0.00,0,10,10.8,116,508.0,1
2024-01-26T16:00,11.8,48,7.9,0.00,0,5,12.9,108,344.0,1
2024-01-26T17:00,10.4,51,6.8,0.00,0,7,11.1,103,164.0,1
2024-01-26T18:00,8.9,59,6.1,0.00,0,7,5.5,113,19.0,0
2024-01-26T19:00,7.3,70,4.7,0.00,0,7,5.6,117,0.0,0
2024-01-26T20:00,8.7,58,6.3,0.00,0,9,2.7,67,0.0,0
2024-01-26T21:00,6.8,73,4.5,0.00,0,19,4.0,85,0.0,0
2024-01-26T22:00,7.8,64,5.4,0.00,0,10,2.9,60,0.0,0
2024-01-26T23:00,6.3,75,4.0,0.00,0,19,3.9,34,0.0,0
2024-01-27T00:00,7.3,71,5.3,0.00,1,48,2.2,9,0.0,0
2024-01-27T01:00,7.4,73,5.6,0.00,1,36,1.5,45,0.0,0
2024-01-27T02:00,7.4,72,5.4,0.00,2,57,2.5,360,0.0,0
2024-01-27T03:00,7.3,73,5.4,0.00,3,100,2.4,27,0.0,0
2024-01-27T04:00,6.8,82,4.9,0.00,3,100,2.9,330,0.0,0
2024-01-27T05:00,7.2,83,5.5,0.00,3,100,2.5,360,0.0,0
2024-01-27T06:00,7.3,78,5.6,0.00,3,100,2.2,360,0.0,0
2024-01-27T07:00,7.4,82,5.8,0.00,3,100,2.3,72,0.0,1
2024-01-27T08:00,8.2,70,6.2,0.00,3,100,2.5,45,26.0,1
2024-01-27T09:00,9.0,62,6.7,0.00,3,100,3.8,41,118.0,1
2024-01-27T10:00,9.4,57,7.0,0.00,3,100,3.2,90,128.0,1
2024-01-27T11:00,10.1,54,7.6,0.00,3,100,3.6,90,201.0,1
2024-01-27T12:00,10.2,54,7.5,0.00,3,100,5.8,90,165.0,1
2024-01-27T13:00,10.9,54,8.2,0.00,3,100,5.9,101,291.0,1
2024-01-27T14:00,11.4,54,8.8,0.00,3,98,6.2,97,342.0,1
2024-01-27T15:00,11.9,54,9.3,0.00,1,34,7.0,102,400.0,1
2024-01-27T16:00,11.9,56,9.3,0.00,2,67,6.5,93,314.0,1
2024-01-27T17:00,11.1,60,8.5,0.00,1,32,7.9,114,131.0,1
2024-01-27T18:00,8.6,76,6.4,0.00,1,35,6.2,100,21.0,0
2024-01-27T19:00,8.3,76,6.2,0.00,1,25,5.1,86,0.0,0
2024-01-27T20:00,9.1,71,7.2,0.00,2,59,3.2,63,0.0,0
2024-01-27T21:00,8.2,77,6.5,0.00,1,45,2.3,72,0.0,0
2024-01-27T22:00,7.8,79,6.1,0.00,1,47,2.7,67,0.0,0
2024-01-27T23:00,7.8,78,6.3,0.00,2,55,1.6,63,0.0,0
2024-01-28T00:00,7.8,80,6.2,0.00,3,100,2.3,18,0.0,0
2024-01-28T01:00,6.9,89,5.3,0.00,3,100,3.3,347,0.0,0
2024-01-28T02:00,7.2,86,5.5,0.00,3,99,3.1,339,0.0,0
2024-01-28T03:00,7.7,84,6.2,0.00,3,82,2.3,342,0.0,0
2024-01-28T04:00,7.0,90,5.4,0.00,3,100,3.2,360,0.0,0
2024-01-28T05:00,7.1,91,5.7,0.00,3,100,2.1,31,0.0,0
2024-01-28T06:00,7.2,91,5.9,0.00,3,85,2.1,59,0.0,0
2024-01-28T07:00,7.6,89,6.4,0.00,1,42,1.1,90,0.0,1
2024-01-28T08:00,8.1,88,6.9,0.00,3,93,1.6,117,53.0,1
2024-01-28T09:00,9.5,71,7.8,0.00,3,99,2.7,113,138.0,1
2024-01-28T10:00,10.4,65,8.4,0.00,3,100,4.0,85,229.0,1
2024-01-28T11:00,11.1,60,8.7,0.00,2,61,6.5,93,227.0,1
2024-01-28T12:00,13.0,51,10.6,0.00,3,88,8.6,92,628.0,1
2024-01-28T13:00,13.7,47,10.8,0.00,1,40,11.0,101,624.0,1
2024-01-28T14:00,14.1,44,11.0,0.00,1,36,11.4,101,589.0,1
2024-01-28T15:00,13.8,45,10.2,0.00,3,97,12.8,100,526.0,1
2024-01-28T16:00,11.9,50,8.3,0.00,3,98,13.0,109,153.0,1
2024-01-28T17:00,10.6,55,7.0,0.00,2,65,12.1,107,50.0,1
2024-01-28T18:00,9.4,56,6.5,0.00,3,88,6.2,97,17.0,0
2024-01-28T19:00,8.1,65,5.5,0.00,3,100,5.6,75,0.0,0
2024-01-28T20:00,8.6,63,6.3,0.00,3,100,3.7,29,0.0,0
2024-01-28T21:00,9.2,69,7.5,0.00,3,100,1.9,22,0.0,0
2024-01-28T22:00,9.2,53,6.7,0.00,3,100,2.9,360,0.0,0
2024-01-28T23:00,9.3,52,6.5,0.00,3,93,4.7,351,0.0,0
2024-01-29T00:00,8.9,56,6.3,0.00,1,31,4.0,350,0.0,0
